DateTime,Away,Home
"Sat, Dec 15, 2007 7:30 pm",Philadelphia 76ers,Cleveland Cavaliers
"Sat, Dec 15, 2007 7:30 pm",Dallas Mavericks,Houston Rockets
"Sat, Dec 15, 2007 7:30 pm",Indiana Pacers,Miami Heat
"Sat, Dec 15, 2007 7:30 pm",Minnesota Timberwolves,Milwaukee Bucks
"Sat, Dec 15, 2007 7:00 pm",Phoenix Suns,New Orleans Hornets
"Sat, Dec 15, 2007 7:30 pm",New Jersey Nets,New York Knicks
"Sat, Dec 15, 2007 7:00 pm",Memphis Grizzlies,Orlando Magic
"Sat, Dec 15, 2007 7:30 pm",Denver Nuggets,San Antonio Spurs
"Sat, Dec 15, 2007 7:00 pm",Seattle SuperSonics,Utah Jazz
"Sat, Dec 15, 2007 7:00 pm",Sacramento Kings,Washington Wizards
"Sun, Dec 16, 2007 6:00 pm",Portland Trail Blazers,Denver Nuggets
"Sun, Dec 16, 2007 12:30 pm",Golden State Warriors,Detroit Pistons
"Sun, Dec 16, 2007 6:30 pm",Los Angeles Clippers,Los Angeles Lakers
"Sun, Dec 16, 2007 1:00 pm",Boston Celtics,Toronto Raptors
"Mon, Dec 17, 2007 7:00 pm",Utah Jazz,Atlanta Hawks
"Mon, Dec 17, 2007 7:00 pm",Milwaukee Bucks,Cleveland Cavaliers
"Mon, Dec 17, 2007 7:30 pm",Orlando Magic,Dallas Mavericks
"Mon, Dec 17, 2007 7:00 pm",Golden State Warriors,Memphis Grizzlies
"Mon, Dec 17, 2007 7:30 pm",Minnesota Timberwolves,Miami Heat
"Mon, Dec 17, 2007 7:30 pm",Indiana Pacers,New York Knicks
"Mon, Dec 17, 2007 7:00 pm",New Orleans Hornets,Portland Trail Blazers
"Mon, Dec 17, 2007 7:30 pm",Phoenix Suns,San Antonio Spurs
"Tue, Dec 18, 2007 7:30 pm",Los Angeles Lakers,Chicago Bulls
"Tue, Dec 18, 2007 7:30 pm",Toronto Raptors,Los Angeles Clippers
"Tue, Dec 18, 2007 7:30 pm",Sacramento Kings,New Jersey Nets
"Wed, Dec 19, 2007 7:00 pm",Miami Heat,Atlanta Hawks
"Wed, Dec 19, 2007 7:00 pm",Detroit Pistons,Boston Celtics
"Wed, Dec 19, 2007 7:00 pm",Utah Jazz,Charlotte Bobcats
"Wed, Dec 19, 2007 8:30 pm",Phoenix Suns,Dallas Mavericks
"Wed, Dec 19, 2007 7:30 pm",Orlando Magic,Houston Rockets
"Wed, Dec 19, 2007 7:00 pm",Philadelphia 76ers,Indiana Pacers
"Wed, Dec 19, 2007 7:00 pm",San Antonio Spurs,Memphis Grizzlies
"Wed, Dec 19, 2007 7:00 pm",Sacramento Kings,Milwaukee Bucks
"Wed, Dec 19, 2007 7:00 pm",Golden State Warriors,Minnesota Timberwolves
"Wed, Dec 19, 2007 7:30 pm",Cleveland Cavaliers,New York Knicks
"Wed, Dec 19, 2007 7:00 pm",Toronto Raptors,Portland Trail Blazers
"Wed, Dec 19, 2007 7:00 pm",New Orleans Hornets,Seattle SuperSonics
"Wed, Dec 19, 2007 7:00 pm",Chicago Bulls,Washington Wizards
"Thu, Dec 20, 2007 8:00 pm",Los Angeles Lakers,Cleveland Cavaliers
"Thu, Dec 20, 2007 8:30 pm",Houston Rockets,Denver Nuggets
"Thu, Dec 20, 2007 7:30 pm",New Jersey Nets,Miami Heat
"Fri, Dec 21, 2007 7:00 pm",Chicago Bulls,Boston Celtics
"Fri, Dec 21, 2007 7:00 pm",New York Knicks,Charlotte Bobcats
"Fri, Dec 21, 2007 8:30 pm",Los Angeles Clippers,Dallas Mavericks
"Fri, Dec 21, 2007 8:00 pm",Memphis Grizzlies,Detroit Pistons
"Fri, Dec 21, 2007 7:00 pm",Indiana Pacers,Minnesota Timberwolves
"Fri, Dec 21, 2007 7:00 pm",Utah Jazz,Orlando Magic
"Fri, Dec 21, 2007 7:00 pm",Los Angeles Lakers,Philadelphia 76ers
"Fri, Dec 21, 2007 7:00 pm",Denver Nuggets,Portland Trail Blazers
"Fri, Dec 21, 2007 7:30 pm",Toronto Raptors,Seattle SuperSonics
"Fri, Dec 21, 2007 7:00 pm",Atlanta Hawks,Washington Wizards
"Sat, Dec 22, 2007 7:30 pm",Houston Rockets,Chicago Bulls
"Sat, Dec 22, 2007 7:00 pm",Washington Wizards,Indiana Pacers
"Sat, Dec 22, 2007 7:00 pm",Philadelphia 76ers,Memphis Grizzlies
"Sat, Dec 22, 2007 7:30 pm",Utah Jazz,Miami Heat
"Sat, Dec 22, 2007 7:30 pm",Charlotte Bobcats,Milwaukee Bucks
"Sat, Dec 22, 2007 7:30 pm",Golden State Warriors,New Jersey Nets
"Sat, Dec 22, 2007 7:00 pm",Minnesota Timberwolves,New Orleans Hornets
"Sat, Dec 22, 2007 7:00 pm",Toronto Raptors,Phoenix Suns
"Sat, Dec 22, 2007 7:30 pm",Los Angeles Clippers,San Antonio Spurs
"Sun, Dec 23, 2007 6:30 pm",Orlando Magic,Boston Celtics
"Sun, Dec 23, 2007 6:00 pm",Golden State Warriors,Cleveland Cavaliers
"Sun, Dec 23, 2007 6:00 pm",Houston Rockets,Detroit Pistons
"Sun, Dec 23, 2007 12:00 pm",Los Angeles Lakers,New York Knicks
"Sun, Dec 23, 2007 6:00 pm",Denver Nuggets,Sacramento Kings
"Tue, Dec 25, 2007 2:30 pm",Miami Heat,Cleveland Cavaliers
"Tue, Dec 25, 2007 2:00 pm",Phoenix Suns,Los Angeles Lakers
"Tue, Dec 25, 2007 5:00 pm",Seattle SuperSonics,Portland Trail Blazers
"Wed, Dec 26, 2007 7:00 pm",Indiana Pacers,Atlanta Hawks
"Wed, Dec 26, 2007 7:00 pm",Washington Wizards,Charlotte Bobcats
"Wed, Dec 26, 2007 7:00 pm",Milwaukee Bucks,Denver Nuggets
"Wed, Dec 26, 2007 7:30 pm",Minnesota Timberwolves,Golden State Warriors
"Wed, Dec 26, 2007 7:00 pm",New Orleans Hornets,Memphis Grizzlies
"Wed, Dec 26, 2007 7:30 pm",Detroit Pistons,New Jersey Nets
"Wed, Dec 26, 2007 7:00 pm",New York Knicks,Orlando Magic
"Wed, Dec 26, 2007 6:00 pm",Miami Heat,Philadelphia 76ers
"Wed, Dec 26, 2007 7:00 pm",Boston Celtics,Sacramento Kings
"Wed, Dec 26, 2007 7:30 pm",Chicago Bulls,San Antonio Spurs
"Wed, Dec 26, 2007 7:00 pm",Dallas Mavericks,Utah Jazz
"Thu, Dec 27, 2007 7:00 pm",Cleveland Cavaliers,Dallas Mavericks
"Thu, Dec 27, 2007 7:30 pm",Phoenix Suns,Los Angeles Clippers
"Thu, Dec 27, 2007 7:30 pm",Boston Celtics,Seattle SuperSonics
"Fri, Dec 28, 2007 7:00 pm",New Orleans Hornets,Charlotte Bobcats
"Fri, Dec 28, 2007 7:30 pm",Milwaukee Bucks,Chicago Bulls
"Fri, Dec 28, 2007 8:00 pm",Indiana Pacers,Detroit Pistons
"Fri, Dec 28, 2007 7:30 pm",Denver Nuggets,Golden State Warriors
"Fri, Dec 28, 2007 7:30 pm",Utah Jazz,Los Angeles Lakers
"Fri, Dec 28, 2007 7:00 pm",Houston Rockets,Memphis Grizzlies
"Fri, Dec 28, 2007 7:30 pm",Orlando Magic,Miami Heat
"Fri, Dec 28, 2007 7:30 pm",Washington Wizards,New Jersey Nets
"Fri, Dec 28, 2007 7:00 pm",Los Angeles Clippers,Phoenix Suns
"Fri, Dec 28, 2007 7:00 pm",Minnesota Timberwolves,Portland Trail Blazers
"Fri, Dec 28, 2007 7:00 pm",Philadelphia 76ers,Sacramento Kings
"Fri, Dec 28, 2007 7:30 pm",Toronto Raptors,San Antonio Spurs
"Sat, Dec 29, 2007 12:00 pm",Atlanta Hawks,Dallas Mavericks
"Sat, Dec 29, 2007 7:30 pm",Toronto Raptors,Houston Rockets
"Sat, Dec 29, 2007 7:00 pm",Detroit Pistons,Indiana Pacers
"Sat, Dec 29, 2007 7:30 pm",New Jersey Nets,Milwaukee Bucks
"Sat, Dec 29, 2007 7:00 pm",Cleveland Cavaliers,New Orleans Hornets
"Sat, Dec 29, 2007 7:00 pm",Charlotte Bobcats,Orlando Magic
"Sat, Dec 29, 2007 7:00 pm",Minnesota Timberwolves,Seattle SuperSonics
"Sat, Dec 29, 2007 7:00 pm",Boston Celtics,Utah Jazz
"Sat, Dec 29, 2007 7:00 pm",Miami Heat,Washington Wizards
"Sun, Dec 30, 2007 6:00 pm",Golden State Warriors,Denver Nuggets
"Sun, Dec 30, 2007 7:00 pm",Boston Celtics,Los Angeles Lakers
"Sun, Dec 30, 2007 12:00 pm",Chicago Bulls,New York Knicks
"Sun, Dec 30, 2007 3:00 pm",Philadelphia 76ers,Portland Trail Blazers
"Sun, Dec 30, 2007 6:00 pm",Phoenix Suns,Sacramento Kings
"Sun, Dec 30, 2007 7:30 pm",Memphis Grizzlies,San Antonio Spurs
"Mon, Dec 31, 2007 2:00 pm",Indiana Pacers,Charlotte Bobcats
"Mon, Dec 31, 2007 1:00 pm",Orlando Magic,Chicago Bulls
"Mon, Dec 31, 2007 3:30 pm",Milwaukee Bucks,Detroit Pistons
"Mon, Dec 31, 2007 6:00 pm",Golden State Warriors,Houston Rockets
"Mon, Dec 31, 2007 6:30 pm",Minnesota Timberwolves,Los Angeles Clippers
"Mon, Dec 31, 2007 7:00 pm",Toronto Raptors,New Orleans Hornets
"Mon, Dec 31, 2007 7:00 pm",Philadelphia 76ers,Seattle SuperSonics
"Mon, Dec 31, 2007 6:00 pm",Portland Trail Blazers,Utah Jazz
"Wed, Jan 2, 2008 7:30 pm",Houston Rockets,Boston Celtics
"Wed, Jan 2, 2008 7:00 pm",Chicago Bulls,Charlotte Bobcats
"Wed, Jan 2, 2008 7:00 pm",Atlanta Hawks,Cleveland Cavaliers
"Wed, Jan 2, 2008 7:30 pm",Golden State Warriors,Dallas Mavericks
"Wed, Jan 2, 2008 7:00 pm",Memphis Grizzlies,Indiana Pacers
"Wed, Jan 2, 2008 7:30 pm",New Orleans Hornets,Los Angeles Clippers
"Wed, Jan 2, 2008 7:30 pm",Milwaukee Bucks,Miami Heat
"Wed, Jan 2, 2008 7:00 pm",Portland Trail Blazers,Minnesota Timberwolves
"Wed, Jan 2, 2008 7:30 pm",Sacramento Kings,New York Knicks
"Wed, Jan 2, 2008 7:00 pm",New Jersey Nets,Orlando Magic
"Wed, Jan 2, 2008 7:00 pm",Philadelphia 76ers,Utah Jazz
"Wed, Jan 2, 2008 7:00 pm",Detroit Pistons,Washington Wizards
"Thu, Jan 3, 2008 7:00 pm",Portland Trail Blazers,Chicago Bulls
"Thu, Jan 3, 2008 7:00 pm",San Antonio Spurs,Denver Nuggets
"Thu, Jan 3, 2008 8:30 pm",Seattle SuperSonics,Phoenix Suns
"Fri, Jan 4, 2008 7:30 pm",Memphis Grizzlies,Boston Celtics
"Fri, Jan 4, 2008 7:30 pm",Sacramento Kings,Cleveland Cavaliers
"Fri, Jan 4, 2008 8:30 pm",Miami Heat,Dallas Mavericks
"Fri, Jan 4, 2008 7:30 pm",New Orleans Hornets,Golden State Warriors
"Fri, Jan 4, 2008 7:00 pm",Atlanta Hawks,Indiana Pacers
"Fri, Jan 4, 2008 7:30 pm",Philadelphia 76ers,Los Angeles Lakers
"Fri, Jan 4, 2008 7:30 pm",Washington Wizards,Milwaukee Bucks
"Fri, Jan 4, 2008 7:00 pm",Denver Nuggets,Minnesota Timberwolves
"Fri, Jan 4, 2008 7:30 pm",Charlotte Bobcats,New Jersey Nets
"Fri, Jan 4, 2008 7:00 pm",Houston Rockets,Orlando Magic
"Fri, Jan 4, 2008 7:30 pm",New York Knicks,San Antonio Spurs
"Fri, Jan 4, 2008 7:00 pm",Detroit Pistons,Toronto Raptors
"Sat, Jan 5, 2008 7:00 pm",New Jersey Nets,Atlanta Hawks
"Sat, Jan 5, 2008 7:30 pm",Sacramento Kings,Chicago Bulls
"Sat, Jan 5, 2008 7:30 pm",Boston Celtics,Detroit Pistons
"Sat, Jan 5, 2008 7:30 pm",New York Knicks,Houston Rockets
"Sat, Jan 5, 2008 7:00 pm",New Orleans Hornets,Phoenix Suns
"Sat, Jan 5, 2008 7:00 pm",Utah Jazz,Portland Trail Blazers
"Sun, Jan 6, 2008 6:00 pm",Milwaukee Bucks,Charlotte Bobcats
"Sun, Jan 6, 2008 6:00 pm",Philadelphia 76ers,Denver Nuggets
"Sun, Jan 6, 2008 12:30 pm",San Antonio Spurs,Los Angeles Clippers
"Sun, Jan 6, 2008 6:30 pm",Indiana Pacers,Los Angeles Lakers
"Sun, Jan 6, 2008 3:00 pm",Miami Heat,Memphis Grizzlies
"Sun, Jan 6, 2008 2:30 pm",Dallas Mavericks,Minnesota Timberwolves
"Sun, Jan 6, 2008 1:00 pm",Cleveland Cavaliers,Toronto Raptors
"Sun, Jan 6, 2008 1:00 pm",Seattle SuperSonics,Washington Wizards
"Mon, Jan 7, 2008 7:30 pm",San Antonio Spurs,Golden State Warriors
"Mon, Jan 7, 2008 7:00 pm",Denver Nuggets,Phoenix Suns
"Tue, Jan 8, 2008 7:00 pm",New Jersey Nets,Charlotte Bobcats
"Tue, Jan 8, 2008 7:30 pm",New York Knicks,Chicago Bulls
"Tue, Jan 8, 2008 7:00 pm",Seattle SuperSonics,Cleveland Cavaliers
"Tue, Jan 8, 2008 7:00 pm",Los Angeles Lakers,Memphis Grizzlies
"Tue, Jan 8, 2008 7:00 pm",Miami Heat,Minnesota Timberwolves
"Tue, Jan 8, 2008 7:00 pm",Milwaukee Bucks,Philadelphia 76ers
"Tue, Jan 8, 2008 7:00 pm",Orlando Magic,Sacramento Kings
"Tue, Jan 8, 2008 7:00 pm",Indiana Pacers,Utah Jazz
"Tue, Jan 8, 2008 7:00 pm",Houston Rockets,Washington Wizards
"Wed, Jan 9, 2008 7:00 pm",Cleveland Cavaliers,Atlanta Hawks
"Wed, Jan 9, 2008 7:30 pm",Charlotte Bobcats,Boston Celtics
"Wed, Jan 9, 2008 8:00 pm",Detroit Pistons,Dallas Mavericks
"Wed, Jan 9, 2008 7:30 pm",Orlando Magic,Los Angeles Clippers
"Wed, Jan 9, 2008 7:00 pm",Miami Heat,Milwaukee Bucks
"Wed, Jan 9, 2008 7:30 pm",Seattle SuperSonics,New Jersey Nets
"Wed, Jan 9, 2008 7:00 pm",Los Angeles Lakers,New Orleans Hornets
"Wed, Jan 9, 2008 7:30 pm",Houston Rockets,New York Knicks
"Wed, Jan 9, 2008 7:00 pm",Indiana Pacers,Phoenix Suns
"Wed, Jan 9, 2008 7:00 pm",Golden State Warriors,Portland Trail Blazers
"Wed, Jan 9, 2008 7:00 pm",Philadelphia 76ers,Toronto Raptors
"Thu, Jan 10, 2008 7:00 pm",Memphis Grizzlies,Sacramento Kings
"Thu, Jan 10, 2008 7:00 pm",Detroit Pistons,San Antonio Spurs
"Thu, Jan 10, 2008 8:30 pm",Phoenix Suns,Utah Jazz
"Fri, Jan 11, 2008 7:30 pm",Washington Wizards,Atlanta Hawks
"Fri, Jan 11, 2008 7:30 pm",Charlotte Bobcats,Cleveland Cavaliers
"Fri, Jan 11, 2008 7:00 pm",Orlando Magic,Denver Nuggets
"Fri, Jan 11, 2008 7:30 pm",Memphis Grizzlies,Golden State Warriors
"Fri, Jan 11, 2008 7:30 pm",Minnesota Timberwolves,Houston Rockets
"Fri, Jan 11, 2008 7:30 pm",Milwaukee Bucks,Los Angeles Lakers
"Fri, Jan 11, 2008 7:30 pm",Boston Celtics,New Jersey Nets
"Fri, Jan 11, 2008 7:00 pm",Miami Heat,New Orleans Hornets
"Fri, Jan 11, 2008 7:30 pm",Toronto Raptors,New York Knicks
"Fri, Jan 11, 2008 7:00 pm",Chicago Bulls,Philadelphia 76ers
"Fri, Jan 11, 2008 7:30 pm",Dallas Mavericks,Seattle SuperSonics
"Sat, Jan 12, 2008 7:00 pm",Detroit Pistons,Charlotte Bobcats
"Sat, Jan 12, 2008 7:30 pm",Dallas Mavericks,Los Angeles Clippers
"Sat, Jan 12, 2008 7:00 pm",Milwaukee Bucks,Phoenix Suns
"Sat, Jan 12, 2008 7:00 pm",Indiana Pacers,Sacramento Kings
"Sat, Jan 12, 2008 7:30 pm",Minnesota Timberwolves,San Antonio Spurs
"Sat, Jan 12, 2008 7:00 pm",Orlando Magic,Utah Jazz
"Sat, Jan 12, 2008 7:30 pm",Boston Celtics,Washington Wizards
"Sun, Jan 13, 2008 2:00 pm",Chicago Bulls,Atlanta Hawks
"Sun, Jan 13, 2008 6:00 pm",Indiana Pacers,Golden State Warriors
"Sun, Jan 13, 2008 1:30 pm",New Orleans Hornets,Houston Rockets
"Sun, Jan 13, 2008 6:30 pm",Memphis Grizzlies,Los Angeles Lakers
"Sun, Jan 13, 2008 7:00 pm",Detroit Pistons,New York Knicks
"Sun, Jan 13, 2008 12:30 pm",Portland Trail Blazers,Toronto Raptors
"Mon, Jan 14, 2008 7:30 pm",Washington Wizards,Boston Celtics
"Mon, Jan 14, 2008 7:00 pm",Denver Nuggets,Charlotte Bobcats
"Mon, Jan 14, 2008 7:30 pm",Portland Trail Blazers,New Jersey Nets
"Mon, Jan 14, 2008 7:00 pm",Dallas Mavericks,Sacramento Kings
"Mon, Jan 14, 2008 7:30 pm",Philadelphia 76ers,San Antonio Spurs
"Mon, Jan 14, 2008 7:00 pm",Los Angeles Lakers,Seattle SuperSonics
"Mon, Jan 14, 2008 7:00 pm",Milwaukee Bucks,Utah Jazz
"Tue, Jan 15, 2008 7:00 pm",Denver Nuggets,Atlanta Hawks
"Tue, Jan 15, 2008 7:30 pm",Toronto Raptors,Detroit Pistons
"Tue, Jan 15, 2008 7:30 pm",Philadelphia 76ers,Houston Rockets
"Tue, Jan 15, 2008 7:30 pm",Phoenix Suns,Los Angeles Clippers
"Tue, Jan 15, 2008 7:00 pm",Cleveland Cavaliers,Memphis Grizzlies
"Tue, Jan 15, 2008 7:00 pm",Golden State Warriors,Minnesota Timberwolves
"Tue, Jan 15, 2008 7:30 pm",Washington Wizards,New York Knicks
"Tue, Jan 15, 2008 7:00 pm",Chicago Bulls,Orlando Magic
"Wed, Jan 16, 2008 7:30 pm",Portland Trail Blazers,Boston Celtics
"Wed, Jan 16, 2008 7:00 pm",Orlando Magic,Charlotte Bobcats
"Wed, Jan 16, 2008 7:00 pm",Golden State Warriors,Indiana Pacers
"Wed, Jan 16, 2008 7:00 pm",Chicago Bulls,Miami Heat
"Wed, Jan 16, 2008 7:00 pm",Atlanta Hawks,Milwaukee Bucks
"Wed, Jan 16, 2008 7:30 pm",New York Knicks,New Jersey Nets
"Wed, Jan 16, 2008 7:00 pm",Seattle SuperSonics,New Orleans Hornets
"Wed, Jan 16, 2008 7:00 pm",Sacramento Kings,Toronto Raptors
"Thu, Jan 17, 2008 7:00 pm",Utah Jazz,Denver Nuggets
"Thu, Jan 17, 2008 7:30 pm",Phoenix Suns,Los Angeles Lakers
"Thu, Jan 17, 2008 7:00 pm",Cleveland Cavaliers,San Antonio Spurs
"Fri, Jan 18, 2008 7:30 pm",Philadelphia 76ers,Boston Celtics
"Fri, Jan 18, 2008 8:30 pm",Golden State Warriors,Chicago Bulls
"Fri, Jan 18, 2008 8:00 pm",Sacramento Kings,Detroit Pistons
"Fri, Jan 18, 2008 7:00 pm",Seattle SuperSonics,Memphis Grizzlies
"Fri, Jan 18, 2008 7:00 pm",Portland Trail Blazers,Miami Heat
"Fri, Jan 18, 2008 7:00 pm",Charlotte Bobcats,New Orleans Hornets
"Fri, Jan 18, 2008 7:00 pm",Minnesota Timberwolves,Phoenix Suns
"Fri, Jan 18, 2008 7:00 pm",Atlanta Hawks,Toronto Raptors
"Fri, Jan 18, 2008 7:00 pm",Los Angeles Clippers,Utah Jazz
"Fri, Jan 18, 2008 7:00 pm",New York Knicks,Washington Wizards
"Sat, Jan 19, 2008 7:00 pm",Memphis Grizzlies,Charlotte Bobcats
"Sat, Jan 19, 2008 7:30 pm",Detroit Pistons,Chicago Bulls
"Sat, Jan 19, 2008 8:00 pm",Seattle SuperSonics,Dallas Mavericks
"Sat, Jan 19, 2008 7:00 pm",Minnesota Timberwolves,Denver Nuggets
"Sat, Jan 19, 2008 7:30 pm",San Antonio Spurs,Houston Rockets
"Sat, Jan 19, 2008 7:00 pm",Sacramento Kings,Indiana Pacers
"Sat, Jan 19, 2008 7:30 pm",New Jersey Nets,Los Angeles Clippers
"Sat, Jan 19, 2008 7:30 pm",New York Knicks,Miami Heat
"Sat, Jan 19, 2008 7:30 pm",Golden State Warriors,Milwaukee Bucks
"Sat, Jan 19, 2008 7:00 pm",Portland Trail Blazers,Orlando Magic
"Sat, Jan 19, 2008 7:00 pm",Toronto Raptors,Philadelphia 76ers
"Sun, Jan 20, 2008 6:00 pm",New Jersey Nets,Phoenix Suns
"Mon, Jan 21, 2008 2:00 pm",Portland Trail Blazers,Atlanta Hawks
"Mon, Jan 21, 2008 1:00 pm",San Antonio Spurs,Charlotte Bobcats
"Mon, Jan 21, 2008 1:00 pm",Minnesota Timberwolves,Golden State Warriors
"Mon, Jan 21, 2008 1:30 pm",Seattle SuperSonics,Houston Rockets
"Mon, Jan 21, 2008 12:30 pm",Utah Jazz,Los Angeles Clippers
"Mon, Jan 21, 2008 7:30 pm",Denver Nuggets,Los Angeles Lakers
"Mon, Jan 21, 2008 4:30 pm",Chicago Bulls,Memphis Grizzlies
"Mon, Jan 21, 2008 8:00 pm",Cleveland Cavaliers,Miami Heat
"Mon, Jan 21, 2008 2:30 pm",Milwaukee Bucks,New Orleans Hornets
"Mon, Jan 21, 2008 1:00 pm",Boston Celtics,New York Knicks
"Mon, Jan 21, 2008 7:00 pm",Detroit Pistons,Orlando Magic
"Mon, Jan 21, 2008 2:00 pm",Indiana Pacers,Philadelphia 76ers
"Mon, Jan 21, 2008 1:00 pm",Dallas Mavericks,Washington Wizards
"Tue, Jan 22, 2008 7:00 pm",Phoenix Suns,Milwaukee Bucks
"Tue, Jan 22, 2008 7:00 pm",New Jersey Nets,Sacramento Kings
"Wed, Jan 23, 2008 7:30 pm",Toronto Raptors,Boston Celtics
"Wed, Jan 23, 2008 7:00 pm",Dallas Mavericks,Charlotte Bobcats
"Wed, Jan 23, 2008 7:30 pm",Indiana Pacers,Chicago Bulls
"Wed, Jan 23, 2008 7:00 pm",Washington Wizards,Cleveland Cavaliers
"Wed, Jan 23, 2008 7:00 pm",Atlanta Hawks,Denver Nuggets
"Wed, Jan 23, 2008 7:30 pm",Sacramento Kings,Los Angeles Clippers
"Wed, Jan 23, 2008 7:00 pm",Orlando Magic,Memphis Grizzlies
"Wed, Jan 23, 2008 7:00 pm",Phoenix Suns,Minnesota Timberwolves
"Wed, Jan 23, 2008 7:00 pm",Portland Trail Blazers,New Orleans Hornets
"Wed, Jan 23, 2008 7:00 pm",Detroit Pistons,Philadelphia 76ers
"Wed, Jan 23, 2008 8:00 pm",Los Angeles Lakers,San Antonio Spurs
"Wed, Jan 23, 2008 7:00 pm",Houston Rockets,Seattle SuperSonics
"Thu, Jan 24, 2008 7:30 pm",New Jersey Nets,Golden State Warriors
"Thu, Jan 24, 2008 8:00 pm",San Antonio Spurs,Miami Heat
"Thu, Jan 24, 2008 7:00 pm",Indiana Pacers,Milwaukee Bucks
"Fri, Jan 25, 2008 7:30 pm",Minnesota Timberwolves,Boston Celtics
"Fri, Jan 25, 2008 7:30 pm",Charlotte Bobcats,Chicago Bulls
"Fri, Jan 25, 2008 7:00 pm",Phoenix Suns,Cleveland Cavaliers
"Fri, Jan 25, 2008 7:30 pm",Los Angeles Lakers,Dallas Mavericks
"Fri, Jan 25, 2008 7:00 pm",New Jersey Nets,Denver Nuggets
"Fri, Jan 25, 2008 7:00 pm",Orlando Magic,Detroit Pistons
"Fri, Jan 25, 2008 7:00 pm",Los Angeles Clippers,New Orleans Hornets
"Fri, Jan 25, 2008 7:30 pm",Philadelphia 76ers,New York Knicks
"Fri, Jan 25, 2008 7:00 pm",Houston Rockets,Portland Trail Blazers
"Fri, Jan 25, 2008 7:30 pm",Atlanta Hawks,Seattle SuperSonics
"Fri, Jan 25, 2008 7:00 pm",Milwaukee Bucks,Toronto Raptors
"Fri, Jan 25, 2008 7:00 pm",Sacramento Kings,Utah Jazz
"Fri, Jan 25, 2008 7:00 pm",Memphis Grizzlies,Washington Wizards
"Sat, Jan 26, 2008 7:00 pm",Philadelphia 76ers,Charlotte Bobcats
"Sat, Jan 26, 2008 7:00 pm",Los Angeles Clippers,Memphis Grizzlies
"Sat, Jan 26, 2008 3:30 pm",Indiana Pacers,Miami Heat
"Sat, Jan 26, 2008 7:30 pm",New Orleans Hornets,San Antonio Spurs
"Sun, Jan 27, 2008 12:00 pm",Phoenix Suns,Chicago Bulls
"Sun, Jan 27, 2008 5:30 pm",Denver Nuggets,Dallas Mavericks
"Sun, Jan 27, 2008 6:00 pm",New York Knicks,Golden State Warriors
"Sun, Jan 27, 2008 6:00 pm",Utah Jazz,Houston Rockets
"Sun, Jan 27, 2008 12:30 pm",Cleveland Cavaliers,Los Angeles Lakers
"Sun, Jan 27, 2008 5:00 pm",Washington Wizards,Milwaukee Bucks
"Sun, Jan 27, 2008 5:30 pm",New Jersey Nets,Minnesota Timberwolves
"Sun, Jan 27, 2008 1:00 pm",Boston Celtics,Orlando Magic
"Sun, Jan 27, 2008 3:00 pm",Atlanta Hawks,Portland Trail Blazers
"Sun, Jan 27, 2008 6:00 pm",Sacramento Kings,Seattle SuperSonics
"Mon, Jan 28, 2008 7:30 pm",Charlotte Bobcats,Los Angeles Clippers
"Mon, Jan 28, 2008 7:00 pm",Dallas Mavericks,Memphis Grizzlies
"Mon, Jan 28, 2008 7:00 pm",Denver Nuggets,New Orleans Hornets
"Mon, Jan 28, 2008 7:00 pm",San Antonio Spurs,Utah Jazz
"Tue, Jan 29, 2008 7:30 pm",Minnesota Timberwolves,Chicago Bulls
"Tue, Jan 29, 2008 7:30 pm",Golden State Warriors,Houston Rockets
"Tue, Jan 29, 2008 7:00 pm",Detroit Pistons,Indiana Pacers
"Tue, Jan 29, 2008 7:30 pm",New York Knicks,Los Angeles Lakers
"Tue, Jan 29, 2008 7:30 pm",Boston Celtics,Miami Heat
"Tue, Jan 29, 2008 7:30 pm",Milwaukee Bucks,New Jersey Nets
"Tue, Jan 29, 2008 7:00 pm",Atlanta Hawks,Phoenix Suns
"Tue, Jan 29, 2008 7:00 pm",San Antonio Spurs,Seattle SuperSonics
"Tue, Jan 29, 2008 7:00 pm",Toronto Raptors,Washington Wizards
"Wed, Jan 30, 2008 7:30 pm",Atlanta Hawks,Los Angeles Clippers
"Wed, Jan 30, 2008 7:00 pm",Denver Nuggets,Memphis Grizzlies
"Wed, Jan 30, 2008 7:00 pm",Chicago Bulls,Minnesota Timberwolves
"Wed, Jan 30, 2008 7:00 pm",Golden State Warriors,New Orleans Hornets
"Wed, Jan 30, 2008 7:00 pm",Miami Heat,Orlando Magic
"Wed, Jan 30, 2008 7:00 pm",Milwaukee Bucks,Philadelphia 76ers
"Wed, Jan 30, 2008 6:00 pm",Cleveland Cavaliers,Portland Trail Blazers
"Wed, Jan 30, 2008 7:00 pm",Charlotte Bobcats,Sacramento Kings
"Wed, Jan 30, 2008 7:00 pm",Washington Wizards,Toronto Raptors
"Wed, Jan 30, 2008 7:00 pm",New York Knicks,Utah Jazz
"Thu, Jan 31, 2008 8:00 pm",Dallas Mavericks,Boston Celtics
"Thu, Jan 31, 2008 7:30 pm",Los Angeles Lakers,Detroit Pistons
"Thu, Jan 31, 2008 8:30 pm",San Antonio Spurs,Phoenix Suns
"Thu, Jan 31, 2008 7:00 pm",Cleveland Cavaliers,Seattle SuperSonics
"Fri, Feb 1, 2008 7:30 pm",Charlotte Bobcats,Golden State Warriors
